0	158
1	16
2	28
3	34
4	19
5	26
6	12
7	22
8	23
9	17
10	26
11	23
12	21
13	20
14	27
15	23
16	18
17	24
18	19
19	19
20	30
21	15
22	28
23	25
24	21
25	18
26	24
27	26
28	17
29	28
30	22
31	24
32	19
33	19
34	29
35	25
36	25
37	26
38	28
39	25
40	24
41	12
42	24
43	26
44	25
45	17
46	22
47	21
48	20
49	17
50	19
51	23
52	21
53	21
54	22
55	26
56	26
57	22
58	30
59	23
60	20
61	23
62	21
63	20
64	19
65	31
66	22
67	31
68	28
69	22
70	24
71	23
72	26
73	22
74	20
75	24
76	20
77	28
78	24
79	23
80	17
81	21
82	24
83	21
84	21
85	24
86	19
87	20
88	19
89	24
90	24
91	22
92	24
93	30
94	20
95	19
96	23
97	24
98	34
99	23
100	20
101	15
102	29
103	22
104	26
105	22
106	26
107	24
108	26
109	22
110	16
111	23
112	21
113	18
114	22
115	20
116	26
117	17
118	25
119	23
120	18
121	22
122	23
123	29
124	31
125	29
126	25
127	26
128	19
129	24
130	18
131	23
132	28
133	26
134	13
135	21
136	24
137	24
138	18
139	29
140	24
141	19
142	16
143	24
144	27
145	25
146	18
147	13
148	12
149	19
150	20
151	25
152	25
153	25
154	23
155	17
156	22
157	27
158	22
159	24
160	20
161	23
162	23
163	19
164	22
165	25
166	23
167	23
168	31
169	16
170	20
171	26
172	17
173	34
174	29
175	18
176	28
177	15
178	28
179	21
180	24
181	26
182	25
183	27
184	21
185	25
186	29
187	25
188	25
189	26
190	31
191	20
192	23
193	25
194	28
195	25
196	26
197	16
198	30
199	17
200	25
201	22
202	27
203	15
204	26
205	28
206	23
207	31
208	24
209	24
210	23
211	15
212	30
213	21
214	21
215	25
216	22
217	24
218	23
219	21
220	25
221	26
222	23
223	17
224	20
225	21
226	27
227	21
228	29
229	27
230	23
231	20
232	24
233	20
234	23
235	21
236	19
237	25
238	27
239	25
240	24
241	30
242	17
243	24
244	26
245	21
246	24
247	22
248	17
249	24
250	26
251	24
252	15
253	25
254	25
255	22
