0	170
1	34
2	19
3	28
4	27
5	24
6	25
7	34
8	23
9	24
10	28
11	17
12	28
13	24
14	18
15	23
16	30
17	16
18	23
19	32
20	25
21	28
22	24
23	17
24	24
25	19
26	28
27	27
28	33
29	28
30	28
31	20
32	23
33	16
34	19
35	23
36	24
37	36
38	21
39	22
40	25
41	27
42	31
43	25
44	25
45	23
46	23
47	29
48	32
49	19
50	18
51	26
52	26
53	21
54	24
55	24
56	27
57	25
58	21
59	32
60	26
61	23
62	21
63	34
64	28
65	20
66	26
67	21
68	29
69	18
70	27
71	22
72	24
73	21
74	32
75	32
76	23
77	15
78	18
79	22
80	13
81	29
82	14
83	24
84	22
85	18
86	26
87	25
88	20
89	20
90	27
91	28
92	20
93	24
94	24
95	23
96	25
97	24
98	24
99	32
100	15
101	25
102	22
103	29
104	32
105	22
106	28
107	18
108	24
109	19
110	29
111	21
112	27
113	14
114	27
115	29
116	23
117	27
118	26
119	20
120	27
121	26
122	23
123	18
124	22
125	18
126	21
127	25
128	30
129	25
130	22
131	21
132	25
133	21
134	16
135	19
136	31
137	22
138	23
139	29
140	23
141	22
142	20
143	22
144	21
145	31
146	30
147	24
148	19
149	27
150	31
151	24
152	22
153	23
154	18
155	28
156	23
157	19
158	24
159	28
160	24
161	19
162	23
163	30
164	21
165	20
166	21
167	28
168	27
169	18
170	23
171	20
172	25
173	35
174	26
175	29
176	25
177	18
178	29
179	24
180	22
181	16
182	32
183	16
184	29
185	23
186	35
187	27
188	29
189	22
190	26
191	21
192	21
193	15
194	28
195	22
196	25
197	25
198	32
199	26
200	24
201	37
202	27
203	19
204	32
205	19
206	21
207	26
208	25
209	29
210	30
211	25
212	18
213	20
214	24
215	30
216	29
217	20
218	27
219	30
220	26
221	26
222	27
223	24
224	23
225	22
226	25
227	29
228	20
229	21
230	27
231	22
232	19
233	26
234	25
235	22
236	21
237	29
238	22
239	26
240	21
241	24
242	36
243	23
244	19
245	24
246	31
247	22
248	26
249	20
250	17
251	18
252	23
253	25
254	32
255	16
