0	145
1	16
2	24
3	29
4	28
5	29
6	17
7	21
8	26
9	23
10	19
11	22
12	14
13	18
14	26
15	19
16	27
17	26
18	28
19	21
20	27
21	25
22	17
23	12
24	25
25	22
26	13
27	24
28	25
29	17
30	16
31	30
32	27
33	21
34	28
35	25
36	18
37	24
38	26
39	27
40	19
41	20
42	18
43	20
44	25
45	22
46	23
47	21
48	22
49	21
50	17
51	22
52	20
53	22
54	23
55	26
56	23
57	28
58	25
59	23
60	36
61	30
62	23
63	16
64	20
65	26
66	28
67	20
68	18
69	29
70	24
71	28
72	17
73	19
74	25
75	21
76	22
77	24
78	25
79	18
80	18
81	24
82	23
83	21
84	28
85	24
86	21
87	33
88	23
89	21
90	15
91	23
92	23
93	23
94	27
95	16
96	22
97	25
98	14
99	26
100	32
101	23
102	12
103	20
104	32
105	23
106	22
107	25
108	29
109	15
110	31
111	28
112	22
113	25
114	25
115	17
116	23
117	24
118	26
119	29
120	23
121	23
122	23
123	25
124	26
125	26
126	31
127	21
128	29
129	21
130	19
131	26
132	28
133	23
134	21
135	36
136	24
137	25
138	15
139	23
140	16
141	32
142	24
143	26
144	26
145	24
146	17
147	26
148	26
149	24
150	25
151	26
152	27
153	21
154	12
155	21
156	24
157	20
158	24
159	19
160	25
161	28
162	24
163	21
164	23
165	27
166	25
167	27
168	24
169	26
170	25
171	28
172	19
173	22
174	25
175	30
176	30
177	21
178	19
179	23
180	18
181	29
182	19
183	27
184	23
185	20
186	29
187	19
188	21
189	19
190	19
191	21
192	25
193	28
194	20
195	20
196	22
197	20
198	24
199	22
200	30
201	28
202	26
203	23
204	22
205	23
206	19
207	23
208	36
209	27
210	22
211	23
212	24
213	29
214	28
215	20
216	23
217	25
218	18
219	20
220	23
221	23
222	22
223	29
224	21
225	23
226	25
227	20
228	26
229	31
230	14
231	25
232	20
233	28
234	16
235	26
236	25
237	30
238	24
239	29
240	27
241	22
242	25
243	19
244	19
245	21
246	34
247	24
248	24
249	21
250	29
251	30
252	15
253	25
254	25
255	29
