0	167
1	29
2	29
3	23
4	32
5	19
6	23
7	27
8	27
9	28
10	26
11	25
12	19
13	31
14	30
15	30
16	26
17	34
18	26
19	30
20	41
21	27
22	22
23	34
24	20
25	29
26	17
27	23
28	27
29	19
30	19
31	21
32	24
33	27
34	27
35	23
36	29
37	27
38	15
39	17
40	32
41	18
42	24
43	32
44	18
45	23
46	16
47	33
48	22
49	32
50	23
51	30
52	19
53	27
54	31
55	27
56	28
57	25
58	15
59	20
60	22
61	28
62	22
63	29
64	28
65	21
66	31
67	21
68	26
69	27
70	16
71	27
72	15
73	27
74	27
75	23
76	24
77	19
78	22
79	29
80	24
81	26
82	27
83	26
84	29
85	30
86	23
87	23
88	25
89	30
90	20
91	25
92	20
93	26
94	22
95	23
96	16
97	26
98	20
99	30
100	23
101	25
102	26
103	19
104	28
105	20
106	21
107	21
108	31
109	20
110	19
111	22
112	30
113	17
114	21
115	23
116	29
117	14
118	26
119	18
120	29
121	23
122	27
123	28
124	30
125	24
126	22
127	28
128	18
129	26
130	26
131	24
132	18
133	21
134	30
135	25
136	20
137	18
138	28
139	26
140	29
141	19
142	34
143	22
144	25
145	25
146	27
147	28
148	35
149	24
150	19
151	20
152	23
153	23
154	22
155	25
156	22
157	26
158	21
159	26
160	18
161	23
162	26
163	20
164	27
165	31
166	29
167	20
168	29
169	24
170	25
171	26
172	21
173	29
174	32
175	27
176	25
177	27
178	19
179	27
180	36
181	18
182	24
183	18
184	22
185	21
186	14
187	25
188	22
189	28
190	27
191	28
192	20
193	22
194	30
195	30
196	26
197	17
198	34
199	34
200	19
201	21
202	33
203	23
204	22
205	24
206	28
207	30
208	21
209	20
210	26
211	21
212	16
213	37
214	28
215	25
216	22
217	33
218	24
219	28
220	30
221	35
222	25
223	28
224	23
225	19
226	26
227	24
228	19
229	26
230	23
231	22
232	23
233	27
234	23
235	26
236	24
237	24
238	31
239	22
240	18
241	18
242	26
243	24
244	33
245	31
246	24
247	25
248	22
249	29
250	23
251	22
252	29
253	25
254	23
255	22
