0	170
1	21
2	26
3	31
4	22
5	32
6	22
7	23
8	21
9	26
10	19
11	21
12	23
13	25
14	19
15	20
16	26
17	26
18	32
19	28
20	21
21	28
22	27
23	22
24	27
25	32
26	30
27	32
28	28
29	20
30	22
31	25
32	21
33	13
34	28
35	24
36	22
37	23
38	27
39	23
40	30
41	21
42	17
43	26
44	17
45	29
46	22
47	28
48	18
49	19
50	27
51	25
52	15
53	28
54	21
55	32
56	25
57	20
58	26
59	24
60	24
61	25
62	26
63	26
64	34
65	18
66	29
67	31
68	25
69	21
70	20
71	27
72	22
73	27
74	18
75	30
76	25
77	24
78	21
79	22
80	27
81	22
82	18
83	30
84	24
85	23
86	27
87	26
88	24
89	32
90	28
91	25
92	23
93	24
94	24
95	20
96	23
97	22
98	21
99	22
100	30
101	17
102	22
103	23
104	25
105	16
106	25
107	23
108	27
109	17
110	32
111	24
112	28
113	27
114	23
115	28
116	25
117	31
118	22
119	23
120	20
121	30
122	23
123	26
124	20
125	20
126	27
127	21
128	25
129	28
130	23
131	21
132	30
133	23
134	31
135	23
136	21
137	26
138	26
139	26
140	29
141	24
142	20
143	24
144	26
145	23
146	26
147	29
148	24
149	23
150	28
151	29
152	22
153	27
154	23
155	20
156	19
157	25
158	25
159	27
160	31
161	25
162	15
163	29
164	28
165	17
166	22
167	17
168	20
169	19
170	20
171	27
172	32
173	25
174	30
175	23
176	22
177	22
178	26
179	24
180	20
181	29
182	25
183	20
184	24
185	24
186	25
187	24
188	33
189	18
190	20
191	20
192	20
193	22
194	22
195	27
196	27
197	24
198	20
199	18
200	17
201	26
202	30
203	23
204	24
205	26
206	27
207	22
208	18
209	31
210	21
211	22
212	23
213	26
214	41
215	23
216	26
217	25
218	19
219	20
220	19
221	24
222	26
223	19
224	16
225	26
226	28
227	34
228	30
229	26
230	26
231	31
232	21
233	19
234	23
235	25
236	29
237	24
238	23
239	26
240	32
241	29
242	31
243	25
244	26
245	32
246	34
247	30
248	27
249	25
250	25
251	25
252	26
253	21
254	18
255	25
